work,book_n,line_n,word_n,word,lemma,sedes,metrical_shape,line_text,x,z,caesura_word_n,word_position,enclitic,breaks_hb_schein,dices_speaker,dices_is_speech
Od.,8,134,7,μὲν,μέν,8.5,⏑,"οἶδέ τε καὶ δεδάηκε. φυήν γε μὲν οὐ κακός ἐστι,",69,-1.6018969384507,7,Postpositive,Non-enclitic,No,Laodamas,Yes
Od.,8,146,5,ἔοικε,ἔοικα,6.5,⏑–⏑,εἴ τινά που δεδάηκας· ἔοικε δέ σ’ ἴδμεν ἀέθλους·,115,-0.13702192903986,6,Neither,Non-enclitic,No,Laodamas,Yes
Od.,8,146,6,δέ,δέ,8.5,⏑,εἴ τινά που δεδάηκας· ἔοικε δέ σ’ ἴδμεν ἀέθλους·,531,-1.58769166408075,6,Postpositive,Non-enclitic,No,Laodamas,Yes
Od.,8,157,3,βασιλῆά,βασιλεύς,6.0,⏑⏑–⏑,"ἧμαι, λισσόμενος βασιλῆά τε πάντα τε δῆμον.’",13,-2.53673236103524,4,Neither,Non-enclitic,No,Odysseus,Yes
Od.,8,157,4,τε,τε,8.5,⏑,"ἧμαι, λισσόμενος βασιλῆά τε πάντα τε δῆμον.’",291,-1.06521405677925,4,Postpositive,Enclitic,No,Odysseus,Yes
Od.,8,183,4,ἀλεγεινά,ἀλεγεινός,6.0,⏑⏑–⏑,ἀνδρῶν τε πτολέμους ἀλεγεινά τε κύματα πείρων.,6,-1.6891565448413,5,Neither,Non-enclitic,No,Odysseus,Yes
Od.,8,183,5,τε,τε,8.5,⏑,ἀνδρῶν τε πτολέμους ἀλεγεινά τε κύματα πείρων.,291,-1.06521405677925,5,Postpositive,Enclitic,No,Odysseus,Yes
Od.,8,193,5,ἔθηκε,τίθημι,6.5,⏑–⏑,ῥίμφα θέων ἀπὸ χειρός. ἔθηκε δὲ τέρματ’ Ἀθήνη,73,0.0518470201378035,6,Neither,Non-enclitic,No,narrator,No
Od.,8,193,6,δὲ,δέ,8.5,⏑,ῥίμφα θέων ἀπὸ χειρός. ἔθηκε δὲ τέρματ’ Ἀθήνη,531,-1.58769166408075,6,Postpositive,Non-enclitic,No,narrator,No
Od.,8,238,6,ἐν,ἐν,8.0,⏑,χωόμενος ὅτι σ’ οὗτος ἀνὴρ ἐν ἀγῶνι παραστὰς,256,-1.14282637261363,7,Prepositive,Non-enclitic,No,Alcinous,Yes
Od.,8,238,7,ἀγῶνι,ἀγών,8.5,⏑–⏑,χωόμενος ὅτι σ’ οὗτος ἀνὴρ ἐν ἀγῶνι παραστὰς,7,-1.68315678380191,7,Neither,Non-enclitic,No,Alcinous,Yes
Od.,8,249,4,λοετρά,λουτρόν,6.5,⏑–⏑,εἵματά τ’ ἐξημοιβὰ λοετρά τε θερμὰ καὶ εὐναί.,3,-1.30999431540102,5,Neither,Non-enclitic,No,Alcinous,Yes
Od.,8,249,5,τε,τε,8.5,⏑,εἵματά τ’ ἐξημοιβὰ λοετρά τε θερμὰ καὶ εὐναί.,291,-1.06521405677925,5,Postpositive,Enclitic,No,Alcinous,Yes
Od.,8,270,4,δέ,δέ,8.0,⏑,Ἡφαίστοιο ἄνακτος.  ἄφαρ δέ οἱ ἄγγελος ἦλθεν,2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,narrator,No
Od.,8,270,5,οἱ,ὁ,8.5,⏑,Ἡφαίστοιο ἄνακτος.  ἄφαρ δέ οἱ ἄγγελος ἦλθεν,261,-1.11112208372476,5,Neither,Enclitic,No,narrator,No
Od.,8,280,7,κέ,ἄν,8.0,⏑,"ἠύτ’ ἀράχνια λεπτά,  τά γ’ οὔ κέ τις οὐδὲ ἴδοιτο,",22,-1.65598509672149,8,Neither,Enclitic,No,narrator,No
Od.,8,280,8,τις,τις,8.5,⏑,"ἠύτ’ ἀράχνια λεπτά,  τά γ’ οὔ κέ τις οὐδὲ ἴδοιτο,",68,-1.76194391822961,8,Neither,Enclitic,No,narrator,No
Od.,8,304,6,δέ,δέ,8.0,⏑,"ἔστη δ’ ἐν προθύροισι, χόλος δέ μιν ἄγριος ᾕρει·",2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,narrator,No
Od.,8,304,7,μιν,μιν,8.5,⏑,"ἔστη δ’ ἐν προθύροισι, χόλος δέ μιν ἄγριος ᾕρει·",142,-0.0240751772509292,7,Neither,Enclitic,No,narrator,No
Od.,8,305,4,γέγωνέ,γέγωνα,6.5,⏑–⏑,"σμερδαλέον δ’ ἐβόησε,  γέγωνέ τε πᾶσι θεοῖσιν·",4,-0.385164443259822,5,Neither,Non-enclitic,No,narrator,No
Od.,8,305,5,τε,τε,8.5,⏑,"σμερδαλέον δ’ ἐβόησε,  γέγωνέ τε πᾶσι θεοῖσιν·",291,-1.06521405677925,5,Postpositive,Enclitic,No,narrator,No
Od.,8,311,5,τί,τίς,8.0,⏑,"ἠπεδανὸς γενόμην. ἀτὰρ οὔ τί μοι αἴτιος ἄλλος,",22,-1.40420756344567,6,Neither,Enclitic,No,Hephaestus,Yes
Od.,8,311,6,μοι,ἐγώ,8.5,⏑,"ἠπεδανὸς γενόμην. ἀτὰρ οὔ τί μοι αἴτιος ἄλλος,",143,-1.05882467651908,6,Neither,Enclitic,No,Hephaestus,Yes
Od.,8,315,6,μίνυνθά,μίνυνθα,6.5,⏑–⏑,οὐ μέν σφεας ἔτ’ ἔολπα μίνυνθά γε κειέμεν οὕτως,12,0.57647945380833,7,Neither,Non-enclitic,No,Hephaestus,Yes
Od.,8,315,7,γε,γε,8.5,⏑,οὐ μέν σφεας ἔτ’ ἔολπα μίνυνθά γε κειέμεν οὕτως,56,-1.01459679527115,7,Postpositive,Enclitic,No,Hephaestus,Yes
Od.,8,331,5,οἳ,ὁ,8.0,⏑,"ὠκύτατόν περ ἐόντα θεῶν οἳ Ὄλυμπον ἔχουσιν,",246,-1.12123148630792,6,Neither,Non-enclitic,No,god,Yes
Od.,8,331,6,ὄλυμπον,ὄλυμπος,8.5,⏑–⏑,"ὠκύτατόν περ ἐόντα θεῶν οἳ Ὄλυμπον ἔχουσιν,",20,-1.28756537875942,6,Neither,Non-enclitic,No,god,Yes
Od.,8,356,4,τοι,σύ,8.0,⏑,"οἴχηται φεύγων, αὐτός τοι ἐγὼ τάδε τίσω.’",107,-1.58238477785209,5,Neither,Non-enclitic,No,Poseidon,Yes
Od.,8,356,5,ἐγὼ,ἐγώ,8.5,⏑–,"οἴχηται φεύγων, αὐτός τοι ἐγὼ τάδε τίσω.’",143,-1.05882467651908,5,Neither,Non-enclitic,No,Poseidon,Yes
Od.,8,405,3,δέ,δέ,8.0,⏑,ἀμφιδεδίνηται· πολέος δέ οἱ ἄξιον ἔσται.’,2257,-0.0621282684684072,4,Postpositive,Non-enclitic,No,Euryalus (Odyssey),Yes
Od.,8,405,4,οἱ,ὁ,8.5,⏑,ἀμφιδεδίνηται· πολέος δέ οἱ ἄξιον ἔσται.’,261,-1.11112208372476,4,Neither,Enclitic,No,Euryalus (Odyssey),Yes
Od.,8,413,7,δέ,δέ,8.0,⏑,"‘καὶ σὺ φίλος μάλα χαῖρε, θεοὶ δέ τοι ὄλβια δοῖεν.",2257,-0.0621282684684072,8,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,8,413,8,τοι,σύ,8.5,⏑,"‘καὶ σὺ φίλος μάλα χαῖρε, θεοὶ δέ τοι ὄλβια δοῖεν.",158,-1.23790631704631,8,Neither,Enclitic,No,Odysseus,Yes
Od.,8,481,4,φίλησε,φιλέω,6.5,⏑–⏑,"οἴμας μοῦς’ ἐδίδαξε, φίλησε δὲ φῦλον ἀοιδῶν.’",18,-0.384984011468482,5,Neither,Non-enclitic,No,Odysseus,Yes
Od.,8,481,5,δὲ,δέ,8.5,⏑,"οἴμας μοῦς’ ἐδίδαξε, φίλησε δὲ φῦλον ἀοιδῶν.’",531,-1.58769166408075,5,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,8,549,6,δέ,δέ,8.0,⏑,ὅττι κέ σ’ εἴρωμαι· φάσθαι δέ σε κάλλιόν ἐστιν.,2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,Alcinous,Yes
Od.,8,549,7,σε,σύ,8.5,⏑,ὅττι κέ σ’ εἴρωμαι· φάσθαι δέ σε κάλλιόν ἐστιν.,158,-1.23790631704631,7,Neither,Enclitic,No,Alcinous,Yes
Od.,8,583,4,αἷμά,αἷμα,7.0,–⏑,κήδιστοι τελέθουσι μεθ’ αἷμά τε καὶ γένος αὐτῶν;,62,-0.483627100584069,5,Neither,Non-enclitic,No,Alcinous,Yes
Od.,8,583,5,τε,τε,8.5,⏑,κήδιστοι τελέθουσι μεθ’ αἷμά τε καὶ γένος αὐτῶν;,291,-1.06521405677925,5,Postpositive,Enclitic,No,Alcinous,Yes
Od.,9,65,6,τρὶς,τρίς,8.0,⏑,"πρίν τινα τῶν δειλῶν ἑτάρων τρὶς ἕκαστον ἀῦσαι,",1,-1.55293657670167,7,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,65,7,ἕκαστον,ἕκαστος,8.5,⏑–⏑,"πρίν τινα τῶν δειλῶν ἑτάρων τρὶς ἕκαστον ἀῦσαι,",6,-1.97562592118663,7,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,85,6,καὶ,καί,8.0,⏑,"ἔνθα δ’ ἐπ’ ἠπείρου βῆμεν καὶ ἀφυσσάμεθ’ ὕδωρ,",1333,-0.757943414024979,7,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,9,85,7,ἀφυσσάμεθ’,ἀφύσσω,8.5,⏑–⏑⏑,"ἔνθα δ’ ἐπ’ ἠπείρου βῆμεν καὶ ἀφυσσάμεθ’ ὕδωρ,",2,-1.61245154965971,7,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,124,4,δέ,δέ,8.0,⏑,"ἀνδρῶν χηρεύει, βόσκει δέ τε μηκάδας αἶγας.",2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,124,5,τε,τε,8.5,⏑,"ἀνδρῶν χηρεύει, βόσκει δέ τε μηκάδας αἶγας.",291,-1.06521405677925,5,Postpositive,Enclitic,No,Odysseus,Yes
Od.,9,131,8,δέ,δέ,8.0,⏑,"οὐ μὲν γάρ τι κακή γε, φέροι δέ κεν ὥρια πάντα·",2257,-0.0621282684684072,9,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,131,9,κεν,ἄν,8.5,⏑,"οὐ μὲν γάρ τι κακή γε, φέροι δέ κεν ὥρια πάντα·",49,-1.41166090196743,9,Neither,Enclitic,No,Odysseus,Yes
Od.,9,160,5,δὲ,δέ,8.0,⏑,ἐννέα λάγχανον αἶγες· ἐμοὶ δὲ δέκ’ ἔξελον οἴῳ.,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,160,6,δέκ’,δέκα,8.5,⏑,ἐννέα λάγχανον αἶγες· ἐμοὶ δὲ δέκ’ ἔξελον οἴῳ.,1,-1.62232981325885,6,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,168,5,καὶ,καί,8.0,⏑,"ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,9,168,6,ἐπὶ,ἐπί,8.5,⏑–,"ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",22,-1.66231442789576,6,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,9,173,7,καὶ,καί,8.0,⏑,αὐτὰρ ἐγὼ σὺν νηί τ’ ἐμῇ καὶ ἐμοῖς ἑτάροισιν,1333,-0.757943414024979,8,Prepositive,Non-enclitic,No,Odysseus>Odysseus,Yes
Od.,9,173,8,ἐμοῖς,ἐμός,8.5,⏑–,αὐτὰρ ἐγὼ σὺν νηί τ’ ἐμῇ καὶ ἐμοῖς ἑτάροισιν,4,-1.77971621593723,8,Neither,Non-enclitic,No,Odysseus>Odysseus,Yes
Od.,9,265,5,καὶ,καί,8.0,⏑,τόσσην γὰρ διέπερσε πόλιν καὶ ἀπώλεσε λαοὺς,1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,Odysseus>Odysseus,Yes
Od.,9,265,6,ἀπώλεσε,ἀπόλλυμι,8.5,⏑–⏑⏑,τόσσην γὰρ διέπερσε πόλιν καὶ ἀπώλεσε λαοὺς,2,-2.8182441119853,6,Neither,Non-enclitic,No,Odysseus>Odysseus,Yes
Od.,9,302,4,δέ,δέ,8.0,⏑,χείρ’ ἐπιμασσάμενος· ἕτερος δέ με θυμὸς ἔρυκεν.,2257,-0.0621282684684072,5,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,302,5,με,ἐγώ,8.5,⏑,χείρ’ ἐπιμασσάμενος· ἕτερος δέ με θυμὸς ἔρυκεν.,143,-1.05882467651908,5,Neither,Enclitic,No,Odysseus,Yes
Od.,9,317,5,δέ,δέ,8.0,⏑,"εἴ πως τισαίμην, δοίη δέ μοι εὖχος Ἀθήνη.",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,317,6,μοι,ἐγώ,8.5,⏑,"εἴ πως τισαίμην, δοίη δέ μοι εὖχος Ἀθήνη.",143,-1.05882467651908,6,Neither,Enclitic,No,Odysseus,Yes
Od.,9,366,6,δέ,δέ,8.0,⏑,Οὖτις ἐμοί γ’ ὄνομα· Οὖτιν δέ με κικλήσκουσι,2257,-0.0621282684684072,7,Postpositive,Non-enclitic,No,Odysseus>Odysseus,Yes
Od.,9,366,7,με,ἐγώ,8.5,⏑,Οὖτις ἐμοί γ’ ὄνομα· Οὖτιν δέ με κικλήσκουσι,143,-1.05882467651908,7,Neither,Enclitic,No,Odysseus>Odysseus,Yes
Od.,9,376,3,ἔπεσσι,ἔπος,6.5,⏑–⏑,ἧος θερμαίνοιτο· ἔπεσσι δὲ πάντας ἑταίρους,153,0.888289763993323,4,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,376,4,δὲ,δέ,8.5,⏑,ἧος θερμαίνοιτο· ἔπεσσι δὲ πάντας ἑταίρους,531,-1.58769166408075,4,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,390,3,σφαραγεῦντο,σφαραγέομαι,6.0,⏑⏑–⏑,"γλήνης καιομένης,  σφαραγεῦντο δέ οἱ πυρὶ ῥίζαι.",1,,4,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,390,4,δέ,δέ,8.5,⏑,"γλήνης καιομένης,  σφαραγεῦντο δέ οἱ πυρὶ ῥίζαι.",531,-1.58769166408075,4,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,420,5,ὄχ’,ὄχος,8.0,⏑,"αὐτὰρ ἐγὼ βούλευον,  ὅπως ὄχ’ ἄριστα γένοιτο,",11,-0.830165849565838,6,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,420,6,ἄριστα,ἄριστος,8.5,⏑–⏑,"αὐτὰρ ἐγὼ βούλευον,  ὅπως ὄχ’ ἄριστα γένοιτο,",13,-1.74929226265344,6,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,432,5,ὄχ’,ὄχος,8.0,⏑,"ἀρνειὸς γὰρ ἔην μήλων ὄχ’ ἄριστος ἁπάντων,",11,-0.830165849565838,6,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,432,6,ἄριστος,ἄριστος,8.5,⏑–⏑,"ἀρνειὸς γὰρ ἔην μήλων ὄχ’ ἄριστος ἁπάντων,",13,-1.74929226265344,6,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,486,4,θέμωσε,θεμόω,6.5,⏑–⏑,"πλημυρὶς ἐκ πόντοιο, θέμωσε δὲ χέρσον ἱκέσθαι.",2,,5,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,486,5,δὲ,δέ,8.5,⏑,"πλημυρὶς ἐκ πόντοιο, θέμωσε δὲ χέρσον ἱκέσθαι.",531,-1.58769166408075,5,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,538,3,ἐπέρεισε,ἐπερείδω,6.0,⏑⏑–⏑,"ἧκ’ ἐπιδινήσας, ἐπέρεισε δὲ ἶν’ ἀπέλεθρον,",8,0.987024473472611,4,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,538,4,δὲ,δέ,8.5,⏑,"ἧκ’ ἐπιδινήσας, ἐπέρεισε δὲ ἶν’ ἀπέλεθρον,",531,-1.58769166408075,4,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,542,6,θέμωσε,θεμόω,6.5,⏑–⏑,"τὴν δὲ πρόσω φέρε κῦμα, θέμωσε δὲ χέρσον ἱκέσθαι.",2,,7,Neither,Non-enclitic,No,Odysseus,Yes
Od.,9,542,7,δὲ,δέ,8.5,⏑,"τὴν δὲ πρόσω φέρε κῦμα, θέμωσε δὲ χέρσον ἱκέσθαι.",531,-1.58769166408075,7,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,9,558,5,καὶ,καί,8.0,⏑,"ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,9,558,6,ἐπὶ,ἐπί,8.5,⏑–,"ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",22,-1.66231442789576,6,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,10,3,5,δέ,δέ,8.0,⏑,πλωτῇ ἐνὶ νήσῳ· πᾶσαν δέ τέ μιν πέρι τεῖχος,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,Odysseus,Yes
Od.,10,3,6,τέ,τε,8.5,⏑,πλωτῇ ἐνὶ νήσῳ· πᾶσαν δέ τέ μιν πέρι τεῖχος,291,-1.06521405677925,6,Postpositive,Enclitic,No,Odysseus,Yes
Od.,10,56,6,καὶ,καί,8.0,⏑,"ἔνθα δ’ ἐπ’ ἠπείρου βῆμεν καὶ ἀφυσσάμεθ’ ὕδωρ,",1333,-0.757943414024979,7,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,10,56,7,ἀφυσσάμεθ’,ἀφύσσω,8.5,⏑–⏑⏑,"ἔνθα δ’ ἐπ’ ἠπείρου βῆμεν καὶ ἀφυσσάμεθ’ ὕδωρ,",2,-1.61245154965971,7,Neither,Non-enclitic,No,Odysseus,Yes
Od.,10,185,5,καὶ,καί,8.0,⏑,"ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",1333,-0.757943414024979,6,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,10,185,6,ἐπὶ,ἐπί,8.5,⏑–,"ἦμος δ’ ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",22,-1.66231442789576,6,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,10,245,4,καὶ,καί,8.0,⏑,ἀγγελίην ἑτάρων ἐρέων καὶ ἀδευκέα πότμον.,1333,-0.757943414024979,5,Prepositive,Non-enclitic,No,Odysseus,Yes
Od.,10,245,5,ἀδευκέα,ἀδευκής,8.5,⏑–⏑⏑,ἀγγελίην ἑτάρων ἐρέων καὶ ἀδευκέα πότμον.,1,-2.64575131106459,5,Neither,Non-enclitic,No,Odysseus,Yes
Od.,10,273,5,δέ,δέ,8.0,⏑,"αὐτὰρ ἐγὼν εἶμι, κρατερὴ δέ μοι ἔπλετ’ ἀνάγκη.’",2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,Odysseus>Odysseus,Yes
Od.,10,273,6,μοι,ἐγώ,8.5,⏑,"αὐτὰρ ἐγὼν εἶμι, κρατερὴ δέ μοι ἔπλετ’ ἀνάγκη.’",143,-1.05882467651908,6,Neither,Enclitic,No,Odysseus>Odysseus,Yes
Od.,10,282,5,δέ,δέ,8.0,⏑,χώρου ἄιδρις ἐών; ἕταροι δέ τοι οἵδ’ ἐνὶ Κίρκης,2257,-0.0621282684684072,6,Postpositive,Non-enclitic,No,Odysseus>Hermes,Yes
Od.,10,282,6,τοι,σύ,8.5,⏑,χώρου ἄιδρις ἐών; ἕταροι δέ τοι οἵδ’ ἐνὶ Κίρκης,158,-1.23790631704631,6,Neither,Enclitic,No,Odysseus>Hermes,Yes
